Unique ID,Unique Lake,sampledate,LSWT (°C)
MEX124748,MEX11859,27/02/2019,22.6
MEX124749,MEX11859,27/02/2019,22.3
MEX124750,MEX11859,04/08/2014,33.6
MEX124751,MEX11859,15/08/2016,26
MEX124752,MEX11859,13/02/2019,16
MEX124753,MEX11859,04/05/2017,16.5
MEX124754,MEX11859,04/03/2019,26.8
MEX124755,MEX11859,13/04/2016,27.3
MEX124756,MEX11859,04/10/2015,29.3
MEX124757,MEX11859,23/09/2013,33
MEX124758,MEX11859,14/11/2012,30
MEX124759,MEX11859,27/08/2014,30
MEX124760,MEX11859,29/05/2013,24.6
MEX124761,MEX11859,23/10/2018,26.8
MEX124762,MEX11859,13/04/2016,29.7
MEX124763,MEX11859,14/10/2016,30
MEX124764,MEX11859,01/08/2014,32.2
MEX124765,MEX11859,28/10/2016,32
MEX124766,MEX11859,03/05/2016,20.2
MEX124767,MEX11859,27/10/2015,17.5
MEX124768,MEX11859,13/08/2013,20.5
MEX124769,MEX11859,09/02/2017,20
MEX124770,MEX11859,18/10/2015,29.1
MEX124771,MEX11859,06/11/2015,33.2
MEX124773,MEX11859,01/06/2017,29
MEX124774,MEX11859,08/08/2018,36
MEX124775,MEX11859,08/05/2015,32.2
MEX124776,MEX11859,24/03/2018,18
MEX124777,MEX11859,03/05/2018,22.4
MEX124778,MEX11859,11/03/2016,20
MEX124779,MEX11859,23/06/2015,26
MEX124780,MEX11859,20/09/2013,30.6
MEX124781,MEX11859,08/02/2018,19.2
MEX124782,MEX11859,16/10/2016,32.9
MEX124783,MEX11859,07/09/2016,36.4
MEX124784,MEX11859,11/12/2018,30.9
MEX124785,MEX11859,30/07/2015,22.8
MEX124786,MEX11859,05/02/2016,27
MEX124787,MEX11859,08/11/2012,24.6
MEX124788,MEX11859,25/02/2014,26
MEX124789,MEX11859,04/07/2018,23.5
MEX124790,MEX11859,09/07/2014,19.7
MEX124791,MEX11859,16/07/2013,18.1
MEX124792,MEX11859,26/06/2014,30.2
MEX124793,MEX11859,28/07/2014,38
MEX124794,MEX11859,05/03/2013,17.5
MEX124795,MEX11859,26/02/2014,21
MEX124796,MEX11859,08/10/2013,37.4
MEX124797,MEX11859,30/10/2018,23
MEX124798,MEX11859,11/05/2016,33
MEX124799,MEX11859,27/08/2014,41
MEX124800,MEX11859,15/04/2016,28.2
MEX124801,MEX11859,19/04/2016,15
MEX124802,MEX11859,23/09/2013,34
MEX124803,MEX11859,18/06/2014,30
MEX124804,MEX11859,14/04/2015,23.7
MEX124805,MEX11859,06/02/2019,20
MEX124806,MEX11859,05/07/2015,26
MEX124807,MEX11859,20/02/2019,27
MEX124808,MEX11859,06/02/2019,21
MEX124809,MEX11859,05/08/2014,32.5
MEX124810,MEX11859,03/07/2018,31.6
MEX124811,MEX11859,21/02/2014,20.4
MEX124812,MEX11859,15/08/2013,31.6
MEX124813,MEX11859,25/03/2014,22.3
MEX124814,MEX11859,10/10/2016,27.6
MEX124815,MEX11859,13/03/2019,27
MEX124816,MEX11859,13/03/2019,24.3
MEX124817,MEX11859,20/05/2013,23.5
MEX124818,MEX11859,30/05/2013,25.4
MEX124819,MEX11859,05/08/2015,26
MEX124820,MEX11859,19/08/2015,22.5
MEX124821,MEX11859,29/07/2015,21
MEX124822,MEX11859,01/10/2014,29
MEX124823,MEX11859,05/03/2014,18.4
MEX124824,MEX11859,30/07/2014,42.8
MEX124825,MEX11859,15/06/2016,27.5
MEX124826,MEX11859,09/10/2013,24
MEX124827,MEX11859,10/03/2016,28
MEX124828,MEX11859,24/08/2014,30
MEX124829,MEX11859,27/09/2017,26.9
MEX124830,MEX11859,10/09/2014,23.8
MEX124831,MEX11859,04/08/2014,32.3
MEX124832,MEX11859,22/09/2016,28
MEX124833,MEX11859,31/03/2014,26.4
MEX124834,MEX11859,09/11/2016,29.3
MEX124835,MEX11859,20/11/2012,23
MEX124836,MEX11859,20/11/2012,23
MEX124837,MEX11859,15/11/2012,30
MEX124838,MEX11859,15/11/2012,30
MEX124839,MEX11859,22/03/2016,26.5
MEX124840,MEX11859,12/12/2018,20
MEX124841,MEX11859,01/04/2013,21.1
MEX124842,MEX11859,14/10/2015,17.9
MEX124843,MEX11859,17/07/2015,29
MEX124844,MEX11859,10/10/2018,25.1
MEX124845,MEX11859,01/09/2014,27
MEX124846,MEX11859,19/02/2016,20
MEX124847,MEX11859,22/10/2018,21.2
MEX124848,MEX11859,22/10/2018,28.5
MEX124849,MEX11859,07/06/2013,31.2
MEX124850,MEX11859,09/02/2017,26
MEX124851,MEX11859,12/03/2014,21.3
MEX124852,MEX11859,09/10/2013,28.5
MEX124853,MEX11859,17/03/2016,21.5
MEX124854,MEX11859,16/04/2018,23.6
MEX124855,MEX11859,14/11/2018,12
MEX124856,MEX11859,07/04/2014,22.6
MEX124857,MEX11859,25/06/2019,24.6
MEX124858,MEX11859,26/07/2017,32
MEX124859,MEX11859,13/09/2013,24.5
MEX124860,MEX11859,17/09/2015,34
MEX124861,MEX11859,15/08/2016,25.3
MEX124862,MEX11859,13/10/2014,15.1
MEX124864,MEX11860,14/02/2014,29
MEX124865,MEX11860,19/05/2017,28
MEX124867,MEX11860,03/05/2017,29.3
MEX124868,MEX11860,06/10/2015,26
MEX124870,MEX11860,11/10/2013,22.8
MEX124871,MEX11860,24/08/2014,32
MEX124872,MEX11860,13/09/2016,33
MEX124873,MEX11860,09/08/2016,27.1
MEX124874,MEX11860,27/02/2019,25
MEX124875,MEX11860,25/09/2017,19
MEX124876,MEX11860,14/10/2015,22
MEX124877,MEX11860,03/07/2018,29.6
MEX124878,MEX11860,31/07/2014,33.4
MEX124879,MEX11860,16/04/2013,24.8
MEX124880,MEX11860,28/08/2014,35
MEX124881,MEX11860,08/06/2015,21.5
MEX124882,MEX11860,05/01/2018,15.8
MEX124883,MEX11860,08/06/2016,27.9
MEX124884,MEX11860,28/04/2017,26
MEX124885,MEX11860,13/02/2017,23
MEX124886,MEX11860,11/04/2014,19
MEX124887,MEX11860,21/07/2014,29.9
MEX124888,MEX11860,28/01/2019,20.5
MEX124889,MEX11860,04/04/2013,27.2
MEX124890,MEX11860,18/02/2014,26.7
MEX124891,MEX11860,02/10/2013,31.8
MEX124892,MEX11860,21/11/2018,32
MEX124893,MEX11860,25/04/2017,35
MEX124894,MEX11860,06/06/2016,22
MEX124895,MEX11860,02/04/2014,30
MEX124896,MEX11860,25/05/2014,33
MEX124897,MEX11860,26/02/2014,24
MEX124898,MEX11860,06/05/2016,27
MEX124899,MEX11860,22/02/2014,19
MEX124900,MEX11860,08/11/2018,24.6
MEX124901,MEX11860,24/09/2013,38.9
MEX124902,MEX11860,14/06/2018,30.1
MEX124903,MEX11860,10/04/2014,18.8
MEX124904,MEX11860,12/08/2013,17.9
MEX124905,MEX11860,16/10/2015,33
MEX124906,MEX11860,06/03/2019,25.4
MEX124907,MEX11860,29/01/2013,17.6
MEX124908,MEX11860,29/01/2013,29
MEX124909,MEX11860,03/07/2014,27
MEX124910,MEX11860,17/10/2013,25.9
MEX124911,MEX11860,26/08/2016,32
MEX124912,MEX11860,11/05/2015,25.3
MEX124913,MEX11860,21/09/2016,25.3
MEX124914,MEX11860,10/10/2018,26.8
MEX124915,MEX11860,05/10/2017,23.9
MEX124916,MEX11860,11/10/2015,33
MEX124917,MEX11860,26/08/2015,20
MEX124918,MEX11860,16/07/2013,21.5
MEX124919,MEX11860,20/08/2015,28.5
MEX124920,MEX11860,03/04/2013,26.7
MEX124921,MEX11860,15/08/2014,31
MEX124922,MEX11860,01/11/2013,27
MEX124923,MEX11860,17/04/2015,20.4
MEX124924,MEX11860,05/06/2017,34
MEX124925,MEX11860,25/06/2014,29.5
MEX124926,MEX11860,01/09/2014,27
MEX124927,MEX11860,15/03/2016,23
MEX124928,MEX11860,05/04/2013,26.9
MEX124929,MEX11860,14/02/2014,27
MEX124930,MEX11860,23/08/2017,27
MEX124931,MEX11860,08/10/2013,37.2
MEX124932,MEX11860,31/10/2018,24.2
MEX124933,MEX11860,06/09/2015,26.2
MEX124934,MEX11860,12/11/2018,20.8
MEX124935,MEX11860,27/10/2016,25
MEX124936,MEX11860,31/07/2013,30.8
MEX124937,MEX11860,06/04/2013,26.2
MEX124938,MEX11860,10/10/2016,21.3
MEX124939,MEX11860,09/08/2015,30
MEX124940,MEX11860,26/08/2016,20
MEX124941,MEX11860,21/08/2013,19
MEX124942,MEX11860,26/05/2016,36
MEX124943,MEX11860,19/04/2013,26.1
MEX124944,MEX11860,07/02/2019,21
MEX124945,MEX11860,28/09/2017,16
MEX124946,MEX11860,13/11/2018,9.5
MEX124947,MEX11860,03/10/2014,30
MEX124948,MEX11860,01/07/2015,26.2
MEX124949,MEX11860,19/02/2018,33
MEX124950,MEX11860,20/08/2015,27.5
MEX124951,MEX11860,04/03/2019,26.8
MEX124952,MEX11860,16/07/2013,21.9
MEX124953,MEX11860,18/10/2018,19
MEX124954,MEX11860,10/10/2016,28
MEX124955,MEX11860,08/09/2017,26
MEX124956,MEX11860,29/06/2017,31
MEX124957,MEX11860,31/07/2014,20.3
MEX124958,MEX11860,16/03/2016,26
MEX124959,MEX11860,22/05/2014,34
MEX124960,MEX11860,12/08/2015,25
MEX124961,MEX11860,03/04/2013,26
MEX124962,MEX11860,05/11/2013,29.4
MEX124963,MEX11860,12/04/2013,30
MEX124964,MEX11860,19/05/2016,30.1
MEX124965,MEX11860,09/05/2016,34
MEX124966,MEX11860,23/03/2017,26.9
MEX124967,MEX11860,14/11/2018,18
MEX124968,MEX11860,10/11/2015,30
MEX124969,MEX11860,15/06/2017,32.8
MEX124970,MEX11860,03/09/2014,26.2
MEX124971,MEX11860,11/07/2018,25.4
MEX124972,MEX11860,11/11/2012,29.1
MEX124973,MEX11860,11/05/2016,29
MEX124974,MEX11860,11/07/2018,27.1
MEX124975,MEX11860,19/08/2015,25.2
MEX124976,MEX11860,13/03/2018,30
MEX124977,MEX11860,12/02/2014,29
MEX124978,MEX11860,10/08/2015,29
MEX124979,MEX11860,13/12/2018,12.6
MEX124980,MEX11860,07/10/2015,34
MEX124981,MEX11860,06/09/2015,24.1
MEX124982,MEX11860,19/02/2018,27
MEX124983,MEX11860,18/07/2018,24.8
MEX124984,MEX11860,13/08/2013,26.5
MEX124985,MEX11860,11/03/2019,19.4
MEX124986,MEX11860,10/08/2018,19.6
MEX124987,MEX11860,21/04/2016,29
MEX124988,MEX11860,03/07/2018,30.3
MEX124989,MEX11860,23/09/2013,31
MEX124990,MEX11860,15/11/2012,30
MEX124991,MEX11860,25/09/2015,22
MEX124992,MEX11860,01/09/2013,36.2
MEX124993,MEX11860,08/08/2017,35.1
MEX124994,MEX11860,07/10/2014,31.3
MEX124995,MEX11860,23/03/2017,25.1
MEX124996,MEX11860,29/10/2015,26.8
MEX124997,MEX11860,20/09/2013,30.8
MEX124998,MEX11860,14/02/2014,27
MEX124999,MEX11860,21/04/2017,33
MEX125000,MEX11860,24/09/2014,30
MEX125001,MEX11860,29/10/2015,21.2
MEX125002,MEX11860,23/11/2012,23.2
MEX125003,MEX11860,14/02/2014,20
MEX125004,MEX11860,17/04/2013,34
MEX125005,MEX11860,30/09/2014,35
MEX125006,MEX11860,13/06/2016,29
MEX125007,MEX11860,21/09/2015,27
MEX125008,MEX11860,07/03/2016,23
MEX125009,MEX11860,06/07/2014,29
MEX125010,MEX11860,28/03/2017,14.4
MEX125011,MEX11860,18/11/2013,27
MEX125012,MEX11860,12/08/2015,24
MEX125013,MEX11860,07/09/2016,23
MEX125014,MEX11860,18/06/2014,29
MEX125015,MEX11860,28/04/2017,21
MEX125016,MEX11860,26/04/2016,23.1
MEX125017,MEX11860,24/06/2013,31.8
MEX125018,MEX11860,12/08/2015,27
MEX125019,MEX11860,09/04/2014,17
MEX125020,MEX11860,15/08/2018,33
MEX125021,MEX11860,28/08/2017,31
MEX125022,MEX11860,20/08/2015,33.2
MEX125023,MEX11860,23/07/2013,33.2
MEX125024,MEX11860,13/08/2015,26
MEX125025,MEX11860,28/06/2018,30.1
MEX125026,MEX11860,23/04/2014,23.2
MEX125027,MEX11860,06/06/2016,16.2
MEX125028,MEX11860,13/03/2018,26
MEX125029,MEX11860,13/11/2016,32.2
MEX125030,MEX11860,03/09/2013,14.6
MEX125031,MEX11860,11/10/2015,30
MEX125032,MEX11860,24/03/2017,23
MEX125033,MEX11860,03/08/2015,26
MEX125034,MEX11860,17/11/2013,28.5
MEX125035,MEX11860,03/08/2018,34.1
MEX125036,MEX11860,29/08/2014,37
MEX125037,MEX11860,10/07/2013,30.2
MEX125038,MEX11860,14/10/2016,30
MEX125039,MEX11860,17/08/2016,31
MEX125040,MEX11860,16/11/2015,28.4
MEX125041,MEX11860,10/10/2018,34.1
MEX125042,MEX11860,23/09/2013,35.6
MEX125043,MEX11860,08/03/2013,25.3
MEX125044,MEX11860,18/11/2018,21.6
MEX125045,MEX11860,18/09/2013,25
MEX125046,MEX11860,12/03/2014,20.2
MEX125047,MEX11860,20/02/2018,21
MEX125048,MEX11860,03/10/2013,34.7
MEX125049,MEX11860,21/04/2015,26
MEX125050,MEX11860,13/03/2014,29
MEX125051,MEX11860,31/01/2018,10
MEX125052,MEX11860,28/10/2019,25.8
MEX125053,MEX11860,28/10/2019,29.6
MEX125054,MEX11860,04/10/2017,31
MEX125055,MEX11860,22/03/2016,27.8
MEX125056,MEX11860,15/02/2017,27
MEX125057,MEX11860,13/02/2014,15.4
MEX125058,MEX11860,29/12/2012,25.7
MEX125059,MEX11860,24/06/2013,38.5
MEX125060,MEX11860,03/08/2014,27
MEX125061,MEX11860,11/01/2013,18.6
MEX125062,MEX11860,05/09/2014,28.7
MEX125063,MEX11860,04/02/2015,21.3
MEX125064,MEX11860,09/04/2013,24.7
MEX125065,MEX11860,13/07/2016,18
MEX125066,MEX11860,27/04/2017,18
MEX125067,MEX11860,17/07/2018,26.9
MEX125068,MEX11860,26/06/2019,28.2
MEX125069,MEX11860,19/08/2014,40
MEX125070,MEX11860,20/06/2018,27.8
MEX125071,MEX11860,10/10/2016,20.7
MEX125072,MEX11860,04/02/2015,22.1
MEX125073,MEX11860,08/10/2018,25.9
MEX125074,MEX11860,22/07/2016,27
MEX125075,MEX11860,18/06/2013,36.1
MEX125076,MEX11860,13/07/2017,31
MEX125077,MEX11860,07/09/2016,31.2
MEX125078,MEX11860,17/07/2016,31
MEX125079,MEX11860,04/03/2015,27.9
MEX125080,MEX11860,21/02/2014,24.5
MEX125081,MEX11860,08/08/2014,35.1
MEX125082,MEX11860,29/06/2018,27
MEX125083,MEX11860,17/06/2015,32
MEX125084,MEX11860,13/08/2018,26.8
MEX125085,MEX11860,15/10/2017,29.6
MEX125086,MEX11860,10/07/2018,19.4
MEX125087,MEX11860,16/04/2018,25.3
MEX125088,MEX11860,22/04/2016,21
MEX125089,MEX11860,05/04/2013,24.2
MEX125090,MEX11860,12/02/2014,29
MEX125091,MEX11860,16/11/2012,22.1
MEX125092,MEX11860,16/11/2012,21.4
MEX125093,MEX11860,15/11/2018,15
MEX125094,MEX11860,09/10/2013,24
MEX125095,MEX11860,20/08/2014,18.8
MEX125096,MEX11860,16/09/2015,35
MEX125097,MEX11860,14/03/2016,16.7
MEX125098,MEX11860,18/06/2018,22.8
MEX125099,MEX11860,09/01/2013,17.4
MEX125100,MEX11860,12/07/2017,26.8
MEX125101,MEX11860,03/04/2013,29.7
MEX125102,MEX11860,12/01/2013,13
MEX125103,MEX11860,13/03/2019,35
MEX125104,MEX11860,24/11/2012,24.1
MEX125105,MEX11860,02/01/2013,20.758
MEX125106,MEX11860,07/02/2019,24
MEX125107,MEX11861,15/11/2018,17
MEX125108,MEX11862,15/11/2018,19
MEX125109,MEX11862,07/04/2015,25.3
MEX125111,MEX11862,16/07/2014,38
MEX125112,MEX11862,23/10/2018,20
MEX125113,MEX11862,23/10/2018,27
MEX125114,MEX11862,26/07/2016,32
MEX125115,MEX11862,26/02/2014,23
MEX125116,MEX11862,12/10/2016,22.7
MEX125117,MEX11862,15/02/2014,29
MEX125118,MEX11862,10/06/2019,28.6
MEX125119,MEX11862,24/07/2018,16.4
MEX125120,MEX11862,16/09/2015,33
MEX125121,MEX11862,31/01/2019,24.2
MEX125122,MEX11862,14/02/2014,20
MEX125123,MEX11862,17/03/2015,19
MEX125124,MEX11862,01/10/2018,31
MEX125125,MEX11862,18/04/2016,32
MEX125126,MEX11862,11/05/2016,28
MEX125127,MEX11862,06/01/2013,30.6
MEX125128,MEX11862,15/11/2018,21
MEX125129,MEX11862,03/10/2013,34.3
MEX125130,MEX11862,26/06/2014,31.8
MEX125131,MEX11862,04/03/2014,27
MEX125132,MEX11862,19/04/2016,15
MEX125133,MEX11862,31/03/2014,28.3
MEX125134,MEX11862,10/10/2016,22
MEX125135,MEX11862,04/03/2019,24
MEX125136,MEX11862,09/10/2018,20.9
MEX125137,MEX11862,14/11/2016,24.6
MEX125138,MEX11862,02/02/2014,6.4
MEX125139,MEX11862,17/07/2018,20.1
MEX125140,MEX11862,24/06/2013,33.5
MEX125141,MEX11862,12/07/2013,21.8
MEX125142,MEX11862,15/10/2013,25.9
MEX125143,MEX11862,03/04/2013,25.2
MEX125144,MEX11862,02/11/2015,30.9
MEX125145,MEX11862,17/09/2017,30.6
MEX125146,MEX11862,19/04/2016,16
MEX125147,MEX11862,26/02/2014,20.5
MEX125148,MEX11862,08/08/2018,31
MEX125149,MEX11862,08/02/2018,24.2
MEX125150,MEX11862,09/08/2018,37
MEX125151,MEX11862,28/05/2015,33.5
MEX125152,MEX11862,04/08/2017,17.9
MEX125153,MEX11862,08/10/2018,25.3
MEX125154,MEX11862,11/02/2014,26
MEX125155,MEX11862,05/03/2013,31.1
MEX125156,MEX11862,07/11/2013,17.2
MEX125157,MEX11862,05/03/2014,13.5
MEX125158,MEX11862,06/06/2013,34.7
MEX125159,MEX11862,28/04/2016,29
MEX125160,MEX11862,24/09/2014,31
MEX125161,MEX11862,18/02/2014,20.4
MEX125163,MEX11862,02/09/2014,30
MEX125164,MEX11862,18/04/2016,32
MEX125165,MEX11862,20/06/2014,25.2
MEX125166,MEX11862,10/10/2018,28.1
MEX125167,MEX11862,13/08/2013,23.8
MEX125168,MEX11862,18/12/2018,19.8
MEX125169,MEX11862,31/07/2013,30.1
MEX125170,MEX11862,04/05/2014,31
MEX125171,MEX11862,03/05/2016,27
MEX125172,MEX11862,08/05/2016,28
MEX125173,MEX11862,19/06/2015,31
MEX125174,MEX11862,03/08/2015,31
MEX125175,MEX11862,08/03/2019,26.6
MEX125176,MEX11862,09/04/2013,22.5
MEX125177,MEX11862,29/04/2016,27
MEX125178,MEX11862,13/04/2015,20.5
MEX125179,MEX11862,29/07/2014,20.1
MEX125180,MEX11862,16/10/2012,20.9
MEX125181,MEX11862,16/10/2012,20.9
MEX125182,MEX11862,25/09/2013,17.6
MEX125183,MEX11862,28/09/2017,21
MEX125184,MEX11862,25/02/2014,25
MEX125185,MEX11862,24/03/2017,23
MEX125186,MEX11862,02/01/2018,22.5
MEX125187,MEX11862,13/03/2018,23
MEX125188,MEX11862,16/10/2016,29
MEX125189,MEX11862,16/04/2013,32
MEX125190,MEX11862,16/04/2013,33
MEX125191,MEX11862,05/02/2014,29
MEX125192,MEX11862,23/04/2014,22.8
MEX125193,MEX11862,07/06/2013,31.8
MEX125194,MEX11862,14/06/2018,29.4
MEX125195,MEX11862,12/10/2016,25.1
MEX125196,MEX11862,24/11/2012,18
MEX125197,MEX11862,24/11/2012,20
MEX125198,MEX11862,22/06/2014,20
MEX125199,MEX11862,21/07/2017,38
MEX125200,MEX11862,17/07/2018,27.7
MEX125201,MEX11862,21/05/2018,26.4
MEX125202,MEX11862,24/03/2017,27
MEX125203,MEX11862,29/01/2019,20.6
MEX125204,MEX11862,25/02/2014,24
MEX125205,MEX11862,07/11/2018,31
MEX125206,MEX11862,30/10/2018,39.9
MEX125207,MEX11862,11/11/2012,29.4
MEX125208,MEX11862,20/03/2017,28
MEX125209,MEX11862,10/07/2014,21.2
MEX125210,MEX11862,08/05/2013,22.4
MEX125211,MEX11862,04/05/2014,31
MEX125212,MEX11862,11/05/2016,29
MEX125213,MEX11862,07/07/2015,23.1
MEX125214,MEX11862,22/04/2015,23.9
MEX125215,MEX11862,25/02/2015,20.3
MEX125216,MEX11862,29/03/2016,31
MEX125217,MEX11862,03/04/2013,28
MEX125218,MEX11862,08/09/2016,30.4
MEX125219,MEX11862,15/07/2015,30
MEX125220,MEX11862,01/09/2015,19.3
MEX125221,MEX11862,15/10/2013,23.9
MEX125222,MEX11862,25/10/2012,27.3
MEX125223,MEX11862,17/10/2016,23.3
MEX125224,MEX11862,12/02/2017,23
MEX125225,MEX11862,26/06/2019,26.2
MEX125226,MEX11862,15/01/2013,19.9
MEX125227,MEX11862,12/10/2018,20.3
MEX125228,MEX11862,19/05/2015,18.4
MEX125229,MEX11862,13/08/2013,27.1
MEX125230,MEX11862,17/06/2019,32.6
MEX125231,MEX11862,11/04/2013,25.4
MEX125233,MEX11862,27/02/2014,30
MEX125234,MEX11862,12/03/2014,19.5
MEX125235,MEX11862,23/03/2017,24.6
MEX125236,MEX11862,12/10/2016,20.5
MEX125237,MEX11862,14/10/2015,27
MEX125238,MEX11862,08/10/2018,26.9
MEX125239,MEX11862,11/05/2016,32
MEX125240,MEX11862,12/09/2017,25.8
MEX125241,MEX11862,25/10/2019,32
MEX125242,MEX11862,11/04/2013,21.42
MEX125243,MEX11862,26/04/2013,36
MEX125244,MEX11862,01/10/2014,27
MEX125245,MEX11862,05/10/2015,31
MEX125246,MEX11862,26/06/2014,19
MEX125247,MEX11862,13/02/2014,27.8
MEX125248,MEX11862,13/05/2015,24.7
MEX125249,MEX11862,19/02/2016,24
MEX125250,MEX11862,14/04/2016,26.6
MEX125251,MEX11862,21/02/2016,35
MEX125252,MEX11862,20/04/2015,29.3
MEX125253,MEX11862,26/08/2015,28.2
MEX125254,MEX11862,11/06/2015,25.7
MEX125255,MEX11862,13/10/2016,19.5
MEX125256,MEX11862,08/07/2014,34
MEX125257,MEX11862,08/08/2018,38
MEX125259,MEX11862,21/04/2015,20.2
MEX125260,MEX11862,29/03/2016,30
MEX125261,MEX11862,24/08/2013,26.3
MEX125262,MEX11862,23/11/2012,27.2
MEX125263,MEX11862,06/08/2018,23.8
MEX125264,MEX11862,20/07/2018,30.7
MEX125265,MEX11862,07/09/2017,23.6
MEX125266,MEX11862,12/02/2017,29
MEX125267,MEX11862,05/06/2017,35
MEX125268,MEX11862,20/02/2019,22
MEX125269,MEX11862,11/10/2013,24.9
MEX125270,MEX11862,10/05/2013,15.8
MEX125271,MEX11862,10/03/2017,18.9
MEX125272,MEX11862,09/10/2018,26.2
MEX125273,MEX11862,26/06/2014,31.8
MEX125274,MEX11862,31/08/2017,18.1
MEX125275,MEX11862,30/09/2014,31
MEX125276,MEX11862,26/04/2013,30
MEX125277,MEX11862,25/04/2017,22
MEX125278,MEX11862,18/02/2014,24.9
MEX125279,MEX11862,23/09/2013,26.8
MEX125280,MEX11862,07/04/2015,24.8
MEX125281,MEX11862,26/06/2019,23.8
MEX125282,MEX11862,26/09/2016,27.8
MEX125283,MEX11862,12/07/2013,23.1
MEX125284,MEX11862,01/06/2015,26.2
MEX125285,MEX11862,07/01/2013,15
MEX125286,MEX11862,19/09/2013,33.4
MEX125287,MEX11862,20/04/2016,18
MEX125288,MEX11862,14/11/2018,8
MEX125289,MEX11862,10/04/2014,16
MEX125290,MEX11862,05/03/2013,20.1
MEX125291,MEX11862,23/05/2018,26
MEX125292,MEX11862,17/07/2014,21.8
MEX125293,MEX11862,04/12/2018,24
MEX125294,MEX11862,28/02/2014,23.7
MEX125295,MEX11862,29/07/2015,23.5
MEX125296,MEX11862,08/09/2016,32.8
MEX125297,MEX11862,08/10/2018,26.9
MEX125298,MEX11862,22/02/2018,18.4
MEX125299,MEX11862,08/03/2017,22.8
MEX125300,MEX11862,13/10/2015,26
MEX125301,MEX11862,26/06/2018,26.3
MEX125302,MEX11862,04/05/2014,31
MEX125303,MEX11862,23/04/2015,23.5
MEX125304,MEX11862,05/01/2013,20
MEX125305,MEX11862,19/08/2014,31.7
MEX125306,MEX11862,17/10/2018,33
MEX125307,MEX11862,14/09/2017,34.3
MEX125308,MEX11862,20/08/2015,28
MEX125309,MEX11862,06/08/2014,21.9
MEX125310,MEX11862,08/05/2013,24.9
MEX125311,MEX11862,05/04/2013,28.2
MEX125312,MEX11862,30/07/2014,34.7
MEX125313,MEX11862,04/06/2015,16.3
MEX125314,MEX11862,28/04/2016,31.8
MEX125315,MEX11862,20/08/2014,34
MEX125316,MEX11862,16/08/2018,33
MEX125317,MEX11862,13/03/2014,31
MEX125318,MEX11862,06/10/2016,16.9
MEX125319,MEX11862,13/02/2019,17.5
MEX125320,MEX11862,19/05/2015,17.3
MEX125321,MEX11862,12/08/2015,25
MEX125322,MEX11862,18/03/2015,16.8
MEX125323,MEX11862,11/02/2015,21.6
MEX125324,MEX11862,28/07/2015,22.7
MEX125325,MEX11862,04/05/2014,31
MEX125326,MEX11862,03/08/2018,23
MEX125327,MEX11862,24/06/2013,34.2
MEX125328,MEX11862,15/10/2015,33
MEX125329,MEX11862,12/02/2014,27
MEX125330,MEX11862,05/08/2014,37.3
MEX125331,MEX11862,03/04/2013,26.4
MEX125332,MEX11862,16/02/2017,31
MEX125333,MEX11862,13/02/2019,15
MEX125334,MEX11862,03/04/2013,23
MEX125335,MEX11862,02/03/2014,23
MEX125336,MEX11862,21/02/2014,17.7
MEX125337,MEX11862,28/08/2014,34
MEX125338,MEX11862,05/10/2016,23.8
MEX125339,MEX11862,22/03/2016,28.2
MEX125340,MEX11862,09/10/2015,19.7
MEX125341,MEX11862,13/10/2016,24.4
MEX125342,MEX11862,01/10/2014,29
MEX125343,MEX11862,17/09/2015,31
MEX125344,MEX11862,13/03/2014,30
MEX125346,MEX11862,20/10/2014,24.5
MEX125347,MEX11862,16/07/2015,17
MEX125348,MEX11862,23/09/2015,19
MEX125349,MEX11862,21/08/2013,19.1
MEX125350,MEX11862,06/11/2018,29.5
MEX125351,MEX11862,20/08/2015,27
MEX125352,MEX11862,08/02/2018,23.7
MEX125353,MEX11862,05/02/2014,26
MEX125354,MEX11862,23/10/2016,25
MEX125355,MEX11862,12/02/2014,14.8
MEX125356,MEX11862,02/09/2016,29
MEX125357,MEX11862,14/06/2018,22
MEX125358,MEX11862,10/11/2015,30
MEX125359,MEX11862,12/09/2013,30.4
MEX125360,MEX11862,17/10/2018,26
MEX125361,MEX11862,29/02/2016,23
MEX125362,MEX11862,10/10/2018,20.4
MEX125363,MEX11862,06/07/2014,29
MEX125364,MEX11862,01/08/2018,18.8
MEX125365,MEX11862,07/10/2014,18.2
MEX125366,MEX11862,27/09/2016,20
MEX125367,MEX11862,02/08/2013,26.7
MEX125369,MEX11862,11/04/2013,22.5
MEX125370,MEX11862,08/09/2015,26.1
MEX125371,MEX11862,21/04/2015,22.1
MEX125372,MEX11862,18/03/2013,21.3
MEX125373,MEX11862,30/06/2014,29
MEX125374,MEX11862,20/04/2016,18
MEX125375,MEX11862,31/07/2013,30.4
MEX125376,MEX11862,01/09/2013,34.6
MEX125377,MEX11862,16/11/2018,22
MEX125378,MEX11862,04/08/2015,28
MEX125379,MEX11862,15/05/2013,32.1
MEX125380,MEX11862,13/09/2016,19.8
MEX125381,MEX11862,26/07/2017,32
MEX125382,MEX11862,13/02/2014,23.9
MEX125383,MEX11862,28/03/2016,20
MEX125384,MEX11862,29/08/2017,25
MEX125385,MEX11862,29/05/2014,22.4
MEX125386,MEX11862,03/03/2017,21.4
MEX125387,MEX11862,19/07/2013,23.5
MEX125388,MEX11862,28/01/2019,23.6
MEX125389,MEX11862,28/01/2019,27.5
