Unique ID,Unique Lake,sampledate,sample year,deepth sample,Value Flags TURB,TURB (NTU)
UGA139547,UGA12564,22/01/2001,NA,45,NA,1
UGA139548,UGA12564,25/01/2001,NA,0.5,NA,1
UGA139549,UGA12564,12/10/2003,NA,5,NA,1
UGA139550,UGA12564,21/08/2013,NA,NA,NA,2.06
UGA139551,UGA12564,13/03/2004,NA,8,NA,1
UGA139552,UGA12564,13/03/2004,NA,30,NA,1
UGA139553,UGA12564,17/02/2014,NA,3.45,NA,2.89
UGA139556,UGA12564,01/10/2001,NA,55,NA,2
UGA139557,UGA12564,11/03/2004,NA,20,NA,1
UGA139558,UGA12564,11/03/2004,NA,40.5,NA,1
UGA139559,UGA12564,21/10/2003,NA,10,NA,1
UGA139560,UGA12564,21/10/2003,NA,NA,NA,1
UGA139561,UGA12564,04/08/2001,NA,20,NA,1
UGA139562,UGA12564,01/08/2014,NA,NA,NA,3.2825
UGA139563,UGA12564,28/02/2001,NA,NA,NA,5.51875
UGA139564,UGA12564,30/09/2001,NA,NA,NA,5.51875
UGA139565,UGA12564,10/03/2004,NA,30,NA,1
UGA139566,UGA12564,11/03/2004,NA,12,NA,1
UGA139567,UGA12564,23/03/2005,NA,30,NA,1
UGA139568,UGA12564,10/03/2004,NA,10,NA,1
UGA139569,UGA12564,25/06/2002,NA,15,NA,2
UGA139570,UGA12564,20/10/2011,NA,NA,NA,1
UGA139571,UGA12564,19/02/2014,NA,NA,NA,4.256
UGA139572,UGA12564,07/08/2014,NA,25,NA,1.96
UGA139573,UGA12564,07/08/2014,NA,2.5,NA,2.05
UGA139574,UGA12564,18/04/2012,NA,30,NA,12.7
UGA139575,UGA12564,08/01/2016,NA,15,NA,1.1
UGA139576,UGA12564,07/03/2003,NA,5,NA,1
UGA139577,UGA12564,21/10/2003,NA,4,NA,1
UGA139578,UGA12564,23/10/2002,NA,NA,NA,0.625
UGA139579,UGA12564,01/05/2001,NA,NA,NA,1.2
UGA139581,UGA12564,01/11/2016,NA,NA,NA,1.844285714
UGA139582,UGA12564,17/02/2014,NA,20,NA,3.87
UGA139583,UGA12564,19/10/2011,NA,40,NA,1
UGA139585,UGA12564,14/10/2003,NA,37,NA,1
UGA139586,UGA12564,01/10/2001,NA,35,NA,2
UGA139587,UGA12564,11/03/2004,NA,30,NA,1
UGA139588,UGA12564,25/03/2003,NA,0.5,NA,1
UGA139589,UGA12564,31/03/2013,NA,NA,NA,1
UGA139590,UGA12564,25/06/2002,NA,7.5,NA,1
UGA139591,UGA12564,12/10/2003,NA,2.5,NA,1
UGA139592,UGA12564,13/03/2004,NA,3.5,NA,1
UGA139593,UGA12564,01/04/2003,NA,NA,NA,0.888888889
UGA139594,UGA12564,14/10/2003,NA,30,NA,1
UGA139595,UGA12564,16/04/2012,NA,NA,NA,6.785714286
UGA139596,UGA12564,01/08/2014,NA,NA,NA,2.3025
UGA139597,UGA12564,25/05/2001,NA,44,NA,1
UGA139598,UGA12564,22/06/2002,NA,4,NA,1
UGA139599,UGA12564,26/09/2001,NA,43,NA,1
UGA139600,UGA12564,21/07/2001,NA,7,NA,1
UGA139601,UGA12564,23/03/2005,NA,10,NA,1
UGA139602,UGA12564,22/10/2003,NA,30,NA,1
UGA139603,UGA12564,24/03/2003,NA,40,NA,1
UGA139604,UGA12564,14/10/2003,NA,20,NA,1
UGA139605,UGA12564,22/06/2002,NA,58,NA,4
UGA139606,UGA12564,22/06/2002,NA,45,NA,2
UGA139607,UGA12564,22/06/2002,NA,0.5,NA,2
UGA139608,UGA12564,22/06/2002,NA,35,NA,1
UGA139609,UGA12564,31/10/2002,NA,2.6,NA,1
UGA139610,UGA12564,11/03/2004,NA,5,NA,1
UGA139611,UGA12564,22/06/2002,NA,20,NA,1
UGA139612,UGA12564,18/04/2003,NA,40,NA,1
UGA139613,UGA12564,18/04/2003,NA,30,NA,1
UGA139614,UGA12564,31/10/2002,NA,5,NA,1
UGA139615,UGA12564,21/10/2002,NA,14,NA,2
UGA139616,UGA12564,21/10/2002,NA,7.5,NA,1
UGA139618,UGA12564,27/03/2005,NA,0.5,NA,2
UGA139619,UGA12564,23/10/2002,NA,6.2,NA,1
UGA139620,UGA12564,24/10/2002,NA,NA,NA,1
UGA139621,UGA12564,27/03/2005,NA,NA,NA,1.375
UGA139622,UGA12564,12/05/2011,NA,0.5,NA,1
UGA139623,UGA12564,12/05/2011,NA,10,NA,3
UGA139624,UGA12564,18/10/2011,NA,3,NA,3
UGA139625,UGA12564,18/02/2014,NA,0.5,NA,9.12
UGA139626,UGA12564,30/08/2002,NA,0.5,NA,1
UGA139627,UGA12564,03/03/2004,NA,35,NA,1
UGA139628,UGA12564,12/10/2003,NA,NA,NA,1.2
UGA139629,UGA12564,31/10/2002,NA,NA,NA,1
UGA139630,UGA12564,06/03/2004,NA,15,NA,1
UGA139631,UGA12564,14/10/2003,NA,17,NA,1
UGA139632,UGA12564,20/01/2001,NA,0.8,NA,5
UGA139633,UGA12564,07/08/2001,NA,5,NA,1
UGA139634,UGA12564,07/08/2001,NA,0.5,NA,2
UGA139635,UGA12564,25/02/2001,NA,6.9,NA,2
UGA139636,UGA12564,14/04/2012,NA,0.5,NA,2
UGA139637,UGA12564,14/04/2012,NA,42,NA,15.3
UGA139638,UGA12564,20/07/2001,NA,15,NA,1
UGA139639,UGA12564,19/10/2011,NA,30,NA,1
UGA139642,UGA12564,08/01/2016,NA,30,NA,1
UGA139643,UGA12564,22/01/2001,NA,59,NA,1
UGA139644,UGA12564,28/05/2001,NA,30,NA,1
UGA139645,UGA12564,27/02/2001,NA,2.5,NA,1
UGA139646,UGA12564,01/10/2001,NA,50,NA,1
UGA139647,UGA12564,27/05/2001,NA,2,NA,1
UGA139648,UGA12564,12/10/2003,NA,6,NA,1
UGA139649,UGA12564,14/10/2003,NA,5.5,NA,1
UGA139650,UGA12564,14/10/2003,NA,13,NA,1
UGA139651,UGA12564,07/02/2003,NA,9.2,NA,1
UGA139652,UGA12564,07/02/2003,NA,30,NA,2
UGA139653,UGA12564,12/10/2003,NA,16,NA,1
UGA139654,UGA12564,11/03/2004,NA,NA,NA,1
UGA139655,UGA12564,11/03/2004,NA,69.5,NA,1
UGA139656,UGA12564,25/03/2003,NA,30,NA,1
UGA139657,UGA12564,07/06/2014,NA,0.5,NA,4.52
UGA139658,UGA12564,07/08/2014,NA,0.5,NA,1.71
UGA139659,UGA12564,07/08/2014,NA,13,NA,1.46
UGA139661,UGA12564,17/02/2014,NA,0.5,NA,1.96
UGA139662,UGA12564,17/09/2000,NA,NA,NA,10.36666667
UGA139663,UGA12564,20/07/2001,NA,NA,NA,1.222222222
UGA139664,UGA12564,21/05/2001,NA,5.5,NA,2
UGA139665,UGA12564,21/05/2001,NA,0.5,NA,2
UGA139666,UGA12564,28/05/2001,NA,7.8,NA,1
UGA139667,UGA12564,23/06/2003,NA,40,NA,2
UGA139668,UGA12564,25/06/2002,NA,3.65,NA,2
UGA139669,UGA12564,12/10/2003,NA,20,NA,2
UGA139670,UGA12564,11/03/2004,NA,60,NA,1
UGA139671,UGA12564,05/08/2014,NA,4.6,NA,2.52
UGA139672,UGA12564,13/05/2011,NA,6,NA,1
UGA139674,UGA12564,14/05/2011,NA,7,NA,3
UGA139675,UGA12564,01/08/2014,NA,NA,NA,2
UGA139676,UGA12564,07/01/2016,NA,20,NA,1.2
UGA139677,UGA12564,08/01/2016,NA,4.5,NA,1.2
UGA139678,UGA12564,08/01/2016,NA,15,NA,1.2
UGA139681,UGA12564,27/03/2005,NA,0.5,NA,1
UGA139682,UGA12564,23/03/2005,NA,40,NA,1
UGA139683,UGA12564,11/10/2003,NA,7,NA,1
UGA139684,UGA12564,15/04/2003,NA,42,NA,1
UGA139685,UGA12564,22/06/2002,NA,8.7,NA,1
UGA139686,UGA12564,27/03/2005,NA,15,NA,1
UGA139687,UGA12564,27/03/2005,NA,25,NA,2
UGA139688,UGA12564,27/03/2005,NA,40.5,NA,1
UGA139689,UGA12564,27/03/2005,NA,20,NA,1
UGA139690,UGA12564,31/10/2002,NA,10,NA,1
UGA139691,UGA12564,13/09/2002,NA,NA,NA,1
UGA139692,UGA12564,18/04/2003,NA,0.5,NA,1
UGA139693,UGA12564,17/04/2003,NA,30,NA,1
UGA139694,UGA12564,23/10/2002,NA,15,NA,1
UGA139695,UGA12564,23/10/2002,NA,4,NA,1
UGA139696,UGA12564,07/08/2001,NA,1.8,NA,1
UGA139697,UGA12564,26/05/2001,NA,30,NA,1
UGA139698,UGA12564,28/05/2001,NA,2.6,NA,1
UGA139699,UGA12564,05/08/2014,NA,9,NA,4
UGA139700,UGA12564,22/08/2013,NA,10,NA,1.6
UGA139702,UGA12564,19/10/2011,NA,20,NA,1
UGA139703,UGA12564,29/08/2002,NA,30,NA,1
UGA139704,UGA12564,04/03/2004,NA,50,NA,2
UGA139705,UGA12564,06/03/2004,NA,49,NA,1
UGA139706,UGA12564,11/03/2004,NA,0.5,NA,1
UGA139708,UGA12564,19/10/2011,NA,0.5,NA,1
UGA139709,UGA12564,18/04/2012,NA,7,NA,9.7
UGA139710,UGA12564,25/01/2001,NA,45,NA,1
UGA139711,UGA12564,25/01/2001,NA,6.5,NA,1
UGA139712,UGA12564,25/01/2001,NA,35,NA,2
UGA139713,UGA12564,25/01/2001,NA,15,NA,1
UGA139715,UGA12564,14/10/2003,NA,7,NA,1
UGA139716,UGA12564,07/03/2004,NA,37.5,NA,1
UGA139717,UGA12564,28/05/2001,NA,58.5,NA,1
UGA139718,UGA12564,14/10/2003,NA,NA,NA,2.142857143
UGA139719,UGA12564,15/03/2004,NA,21,NA,2
UGA139720,UGA12564,25/03/2003,NA,20,NA,1
UGA139721,UGA12564,01/03/2003,NA,NA,NA,2.333333333
UGA139724,UGA12564,28/05/2001,NA,45,NA,1
UGA139725,UGA12564,27/05/2001,NA,6,NA,1
UGA139726,UGA12564,22/03/2003,NA,NA,NA,1
UGA139727,UGA12564,04/03/2004,NA,40,NA,1
UGA139728,UGA12564,01/11/2002,NA,3,NA,15
UGA139729,UGA12564,07/04/2003,NA,40,NA,1
UGA139730,UGA12564,07/02/2003,NA,40,NA,1
UGA139731,UGA12564,07/01/2016,NA,10,NA,2
UGA139732,UGA12564,25/06/2002,NA,0.5,NA,3
UGA139733,UGA12564,31/03/2013,NA,NA,NA,1
UGA139734,UGA12564,21/06/2002,NA,59,NA,147
UGA139736,UGA12564,15/02/2014,NA,8,NA,5.6
UGA139737,UGA12564,01/10/2001,NA,8.5,NA,2
UGA139738,UGA12564,07/08/2001,NA,8,NA,6
UGA139739,UGA12564,27/05/2001,NA,0.5,NA,2
UGA139740,UGA12564,04/03/2004,NA,25,NA,1
UGA139741,UGA12564,19/10/2011,NA,6,NA,1
UGA139742,UGA12564,19/10/2011,NA,25,NA,3
UGA139743,UGA12564,25/03/2003,NA,65.5,NA,7
UGA139744,UGA12564,28/09/2002,NA,30,NA,2
UGA139745,UGA12564,28/09/2002,NA,42,NA,2
UGA139746,UGA12564,15/04/2003,NA,30,NA,2
UGA139747,UGA12564,23/10/2002,NA,15,NA,1
UGA139748,UGA12564,23/10/2002,NA,6.1,NA,1
UGA139749,UGA12564,10/03/2004,NA,40,NA,1
UGA139750,UGA12564,21/06/2002,NA,59.5,NA,144
UGA139751,UGA12564,18/04/2003,NA,20,NA,1
UGA139752,UGA12564,18/04/2003,NA,9.5,NA,1
UGA139753,UGA12564,21/10/2003,NA,6.9,NA,1
UGA139754,UGA12564,11/03/2004,NA,10,NA,1
UGA139755,UGA12564,31/10/2002,NA,0.5,NA,1
UGA139756,UGA12564,31/10/2002,NA,2.2,NA,1
UGA139757,UGA12564,30/09/2001,NA,35,NA,1
UGA139758,UGA12564,21/10/2002,NA,3.3,NA,2
UGA139759,UGA12564,17/04/2003,NA,0.5,NA,1
UGA139760,UGA12564,23/10/2002,NA,36.5,NA,4
UGA139761,UGA12564,26/09/2001,NA,NA,NA,1
UGA139762,UGA12564,15/02/2014,NA,1,NA,5.44
UGA139763,UGA12564,13/05/2011,NA,4.5,NA,3
UGA139764,UGA12564,13/05/2011,NA,0.5,NA,3
UGA139765,UGA12564,12/05/2011,NA,2.5,NA,1
UGA139766,UGA12564,07/01/2016,NA,0.5,NA,1.7
UGA139767,UGA12564,07/01/2016,NA,3.5,NA,1.5
UGA139768,UGA12564,27/03/2013,NA,15,NA,1
UGA139769,UGA12564,27/03/2013,NA,0.5,NA,1
UGA139770,UGA12564,27/03/2013,NA,7,NA,1
UGA139771,UGA12564,22/08/2013,NA,7.5,NA,0.7
UGA139772,UGA12564,18/04/2012,NA,0.5,NA,6
UGA139773,UGA12564,12/09/2002,NA,20,NA,1
UGA139774,UGA12564,22/03/2003,NA,0.5,NA,1
UGA139775,UGA12564,23/03/2005,NA,30,NA,1
UGA139776,UGA12564,25/03/2005,NA,0.5,NA,1
UGA139777,UGA12564,07/08/2001,NA,8.5,NA,1
UGA139778,UGA12564,07/08/2001,NA,9,NA,1
UGA139779,UGA12564,15/02/2014,NA,0.5,NA,6.65
UGA139780,UGA12564,15/02/2014,NA,9,NA,6.24
UGA139781,UGA12564,15/02/2014,NA,5,NA,4.65
UGA139782,UGA12564,25/01/2001,NA,55,NA,1
UGA139783,UGA12564,23/06/2003,NA,30,NA,2
UGA139784,UGA12564,23/06/2003,NA,20,NA,1
UGA139785,UGA12564,23/03/2005,NA,20,NA,1
UGA139786,UGA12564,13/03/2004,NA,0.5,NA,1
UGA139787,UGA12564,21/10/2003,NA,30,NA,1
UGA139788,UGA12564,27/02/2001,NA,0.5,NA,1
UGA139789,UGA12564,19/10/2011,NA,2.5,NA,3
UGA139790,UGA12564,18/04/2012,NA,20,NA,9
UGA139793,UGA12564,23/03/2005,NA,40,NA,1
UGA139794,UGA12564,22/10/2003,NA,4.6,NA,1
UGA139795,UGA12564,22/10/2003,NA,20,NA,1
UGA139796,UGA12564,11/03/2004,NA,4.5,NA,1
UGA139797,UGA12564,23/03/2005,NA,3.7,NA,1
UGA139798,UGA12564,30/09/2001,NA,68.3,NA,1
UGA139799,UGA12564,23/03/2005,NA,NA,NA,1
UGA139800,UGA12564,21/10/2003,NA,20,NA,1
UGA139801,UGA12564,18/10/2011,NA,7,NA,3
UGA139803,UGA12564,28/03/2013,NA,30,NA,1
UGA139804,UGA12564,29/03/2013,NA,48,NA,2
UGA139805,UGA12564,29/03/2013,NA,30,NA,1
UGA139806,UGA12564,07/08/2001,NA,2.8,NA,2
UGA139807,UGA12564,20/07/2001,NA,0.5,NA,2
UGA139808,UGA12564,15/03/2004,NA,10,NA,2
UGA139809,UGA12564,06/03/2004,NA,35,NA,1
UGA139810,UGA12564,01/02/2014,NA,NA,NA,11.89
UGA139811,UGA12564,06/03/2004,NA,20,NA,1
UGA139812,UGA12564,06/03/2004,NA,41,NA,1
UGA139813,UGA12564,07/04/2003,NA,0.5,NA,1
UGA139814,UGA12564,07/04/2003,NA,10,NA,1
UGA139815,UGA12564,07/04/2003,NA,30,NA,1
UGA139816,UGA12564,07/02/2003,NA,67,NA,1
UGA139817,UGA12564,16/10/2003,NA,30,NA,3
UGA139818,UGA12564,23/08/2013,NA,NA,NA,1.625
UGA139819,UGA12564,20/08/2013,NA,4,NA,3
UGA139820,UGA12564,15/02/2014,NA,5,NA,5.45
UGA139821,UGA12564,19/10/2011,NA,15,NA,1
UGA139822,UGA12564,06/03/2004,NA,15,NA,1
UGA139823,UGA12564,19/04/2012,NA,NA,NA,11.22857143
UGA139824,UGA12564,21/10/2003,NA,0.5,NA,1
UGA139826,UGA12564,15/02/2014,NA,2.3,NA,9.3
UGA139827,UGA12564,14/04/2012,NA,2.6,NA,1.5
UGA139828,UGA12564,27/03/2013,NA,20,NA,1
UGA139829,UGA12564,12/09/2002,NA,41,NA,1
UGA139830,UGA12564,28/03/2013,NA,15,NA,1
UGA139831,UGA12564,27/02/2001,NA,65.5,NA,1
UGA139832,UGA12564,01/10/2001,NA,4.25,NA,1
UGA139833,UGA12564,01/10/2001,NA,20,NA,3
UGA139834,UGA12564,20/10/2002,NA,3.5,NA,12
UGA139835,UGA12564,18/10/2002,NA,2.8,NA,1
UGA139836,UGA12564,21/07/2001,NA,25.5,NA,1
UGA139837,UGA12564,23/10/2002,NA,10,NA,1
UGA139838,UGA12564,01/11/2002,NA,2.2,NA,1
UGA139839,UGA12564,01/11/2002,NA,10,NA,1
UGA139840,UGA12564,22/06/2002,NA,16,NA,1
UGA139841,UGA12564,27/03/2005,NA,30,NA,1
UGA139842,UGA12564,11/09/2002,NA,35,NA,1
UGA139843,UGA12564,17/04/2003,NA,20,NA,1
UGA139844,UGA12564,17/04/2003,NA,4.2,NA,1
UGA139845,UGA12564,27/03/2005,NA,25,NA,1
UGA139846,UGA12564,23/10/2002,NA,0.5,NA,2
UGA139847,UGA12564,23/10/2002,NA,9,NA,1
UGA139848,UGA12564,01/11/2002,NA,0.5,NA,1
UGA139849,UGA12564,12/10/2003,NA,0.5,NA,1
UGA139850,UGA12564,25/03/2003,NA,3.8,NA,1
UGA139851,UGA12564,20/07/2001,NA,9,NA,1
UGA139852,UGA12564,20/07/2001,NA,40,NA,1
UGA139853,UGA12564,26/05/2001,NA,0.5,NA,1
UGA139854,UGA12564,26/05/2001,NA,7.5,NA,2
UGA139855,UGA12564,27/03/2003,NA,0.5,NA,1
UGA139856,UGA12564,11/03/2004,NA,4.7,NA,1
UGA139857,UGA12564,15/02/2014,NA,4.5,NA,52.8
UGA139858,UGA12564,07/08/2014,NA,30,NA,1.33
UGA139859,UGA12564,07/08/2014,NA,6,NA,2.82
UGA139860,UGA12564,22/10/2003,NA,10,NA,2
UGA139861,UGA12564,22/10/2003,NA,2,NA,1
UGA139862,UGA12564,06/03/2004,NA,45,NA,1
UGA139863,UGA12564,25/03/2005,NA,8,NA,2
UGA139864,UGA12564,06/03/2004,NA,25,NA,1
UGA139865,UGA12564,06/03/2004,NA,30,NA,1
UGA139866,UGA12564,21/10/2003,NA,NA,NA,1
UGA139867,UGA12564,25/02/2001,NA,5,NA,2
UGA139868,UGA12564,18/10/2011,NA,15,NA,3
UGA139869,UGA12564,19/10/2011,NA,15,NA,1
UGA139870,UGA12564,18/04/2012,NA,27,NA,13.1
UGA139871,UGA12564,22/10/2003,NA,0.5,NA,2
UGA139872,UGA12564,22/01/2001,NA,59.5,NA,1
UGA139873,UGA12564,06/03/2004,NA,25,NA,1
UGA139874,UGA12564,27/02/2001,NA,3,NA,1
UGA139875,UGA12564,15/03/2004,NA,15,NA,2
UGA139876,UGA12564,15/02/2014,NA,2.76,NA,4.75
UGA139877,UGA12564,26/09/2001,NA,15,NA,1
UGA139878,UGA12564,08/01/2016,NA,0.5,NA,1.2
UGA139880,UGA12564,12/09/2002,NA,2.6,NA,1
UGA139881,UGA12564,28/03/2013,NA,2.7,NA,2
UGA139882,UGA12564,28/03/2013,NA,21,NA,1
UGA139883,UGA12564,28/03/2013,NA,0.5,NA,1
UGA139884,UGA12564,21/08/2013,NA,NA,NA,2.833333333
UGA139885,UGA12564,21/07/2001,NA,14,NA,1
UGA139887,UGA12564,15/02/2014,NA,0.5,NA,9.26
UGA139888,UGA12564,07/06/2014,NA,3.5,NA,4
UGA139889,UGA12564,23/03/2005,NA,NA,NA,1
UGA139890,UGA12564,07/06/2014,NA,1.5,NA,3.94
UGA139893,UGA12564,01/08/2014,NA,NA,NA,2.08
UGA139894,UGA12564,07/08/2014,NA,0.5,NA,2.52
UGA139895,UGA12564,14/04/2012,NA,15,NA,1.5
UGA139896,UGA12564,22/08/2013,NA,3.5,NA,2.2
UGA139897,UGA12564,28/03/2013,NA,31,NA,1
UGA139898,UGA12564,29/06/2002,NA,9.3,NA,3
UGA139899,UGA12564,23/06/2003,NA,10.5,NA,2
UGA139900,UGA12564,28/09/2002,NA,35,NA,1
UGA139901,UGA12564,23/06/2003,NA,0.5,NA,2
UGA139902,UGA12564,21/03/2005,NA,10,NA,2
UGA139903,UGA12564,29/10/2002,NA,21.5,NA,2
UGA139904,UGA12564,23/06/2003,NA,52,NA,2
UGA139905,UGA12564,23/10/2002,NA,0.5,NA,2
UGA139906,UGA12564,14/10/2003,NA,0.5,NA,1
UGA139907,UGA12564,22/06/2002,NA,14,NA,1
UGA139908,UGA12564,25/03/2005,NA,48.5,NA,7
UGA139909,UGA12564,18/04/2003,NA,4.1,NA,1
UGA139910,UGA12564,11/03/2004,NA,20,NA,1
UGA139911,UGA12564,21/10/2002,NA,65,NA,62
UGA139912,UGA12564,28/06/2003,NA,39.5,NA,1
UGA139913,UGA12564,28/06/2003,NA,27,NA,1
UGA139914,UGA12564,28/06/2003,NA,37,NA,1
UGA139915,UGA12564,27/03/2005,NA,30,NA,1
UGA139916,UGA12564,27/03/2005,NA,3.5,NA,1
UGA139917,UGA12564,23/10/2002,NA,2.7,NA,1
UGA139918,UGA12564,29/10/2002,NA,NA,NA,1.5
UGA139920,UGA12564,01/09/2016,NA,NA,NA,1.324
UGA139921,UGA12564,03/06/2004,NA,NA,NA,1
UGA139922,UGA12564,15/02/2014,NA,1,NA,6.69
UGA139923,UGA12564,21/01/2001,NA,5,NA,2
UGA139924,UGA12564,21/01/2001,NA,15,NA,1
UGA139925,UGA12564,23/01/2001,NA,5,NA,1
UGA139926,UGA12564,30/03/2013,NA,NA,NA,1.625
UGA139927,UGA12564,27/03/2013,NA,3,NA,2
UGA139928,UGA12564,12/09/2002,NA,6,NA,1
UGA139929,UGA12564,28/03/2013,NA,8.5,NA,1
UGA139930,UGA12564,15/03/2004,NA,NA,NA,2
UGA139931,UGA12564,22/06/2002,NA,0.5,NA,2
UGA139932,UGA12564,04/04/2013,NA,NA,NA,1.285714286
UGA139933,UGA12564,06/03/2004,NA,35,NA,1
UGA139934,UGA12564,17/10/2011,NA,7,NA,3
UGA139935,UGA12564,17/10/2011,NA,16,NA,2
UGA139937,UGA12564,27/02/2001,NA,7.5,NA,1
UGA139938,UGA12564,07/08/2001,NA,3.6,NA,1
UGA139939,UGA12564,21/07/2001,NA,26.5,NA,1
UGA139940,UGA12564,21/07/2001,NA,4,NA,1
UGA139941,UGA12564,27/03/2003,NA,45,NA,1
UGA139942,UGA12564,21/10/2003,NA,40,NA,1
UGA139943,UGA12564,07/03/2004,NA,20,NA,1
UGA139945,UGA12564,16/05/2011,NA,NA,NA,1.103571429
UGA139946,UGA12564,18/02/2014,NA,NA,NA,5.515
UGA139947,UGA12564,13/05/2011,NA,7.5,NA,3
UGA139948,UGA12564,13/05/2011,NA,1.9,NA,3
UGA139949,UGA12564,17/10/2011,NA,0.5,NA,2
UGA139950,UGA12564,07/01/2016,NA,4.5,NA,3.5
UGA139951,UGA12564,28/09/2002,NA,10,NA,2
UGA139952,UGA12564,21/03/2005,NA,2.5,NA,2
UGA139953,UGA12564,22/08/2013,NA,0.5,NA,1.9
UGA139954,UGA12564,23/10/2002,NA,2.7,NA,1
UGA139955,UGA12564,18/04/2003,NA,30,NA,1
UGA139956,UGA12564,14/10/2003,NA,41,NA,9
UGA139957,UGA12564,13/09/2002,NA,NA,NA,1
UGA139958,UGA12564,13/09/2002,NA,NA,NA,1
UGA139959,UGA12564,13/09/2002,NA,NA,NA,1
UGA139960,UGA12564,27/03/2005,NA,15,NA,1
UGA139961,UGA12564,20/07/2001,NA,3,NA,2
UGA139962,UGA12564,11/10/2003,NA,15,NA,4
UGA139963,UGA12564,21/07/2001,NA,0.5,NA,1
UGA139964,UGA12564,04/03/2004,NA,40,NA,1
UGA139965,UGA12564,23/06/2003,NA,NA,NA,1.5
UGA139966,UGA12564,11/10/2003,NA,NA,NA,2
UGA139967,UGA12564,23/06/2003,NA,40,NA,1
UGA139968,UGA12564,07/06/2003,NA,43,NA,2
UGA139969,UGA12564,07/04/2003,NA,4.3,NA,2
UGA139970,UGA12564,25/02/2001,NA,NA,NA,3.5
UGA139971,UGA12564,20/08/2013,NA,2.5,NA,2
UGA139973,UGA12564,20/08/2013,NA,6.5,NA,1.2
UGA139974,UGA12564,07/08/2014,NA,7,NA,1.55
UGA139975,UGA12564,04/03/2004,NA,30,NA,2
UGA139976,UGA12564,25/03/2005,NA,3.5,NA,2
UGA139977,UGA12564,07/03/2004,NA,3.3,NA,1
UGA139978,UGA12564,07/08/2001,NA,0.5,NA,4
UGA139979,UGA12564,21/06/2002,NA,7.6,NA,1
UGA139980,UGA12564,30/09/2001,NA,30,NA,1
UGA139981,UGA12564,12/09/2002,NA,0.5,NA,1
UGA139982,UGA12564,21/07/2001,NA,27,NA,2
UGA139983,UGA12564,26/05/2001,NA,2.5,NA,1
UGA139984,UGA12564,18/04/2012,NA,NA,NA,8.071428571
UGA139985,UGA12564,21/07/2001,NA,NA,NA,1.222222222
UGA139986,UGA12564,03/07/2004,NA,NA,NA,1
UGA139987,UGA12564,26/09/2001,NA,3,NA,1
UGA139988,UGA12564,23/03/2005,NA,20,NA,1
UGA139989,UGA12564,15/02/2014,NA,0.5,NA,4.72
UGA139990,UGA12564,06/01/2016,NA,9,NA,6.5
UGA139991,UGA12564,28/03/2013,NA,0.5,NA,1
UGA139992,UGA12564,04/04/2013,NA,NA,NA,1.428571429
UGA139993,UGA12564,26/03/2003,NA,20,NA,1
UGA139995,UGA12564,07/03/2004,NA,30,NA,1
UGA139996,UGA12564,05/05/2003,NA,NA,NA,2.166666667
UGA139997,UGA12564,15/02/2014,NA,2.3,NA,6.21
UGA139998,UGA12564,07/08/2014,NA,3,NA,1.81
UGA139999,UGA12564,18/06/2013,NA,8,NA,6.1
UGA140000,UGA12564,18/06/2013,NA,5,NA,5.9
UGA140001,UGA12564,21/07/2001,NA,9,NA,1
UGA140002,UGA12564,21/07/2001,NA,14,NA,2
UGA140004,UGA12564,20/10/2002,NA,0.5,NA,9
UGA140005,UGA12564,07/05/2003,NA,6.2,NA,2
UGA140006,UGA12564,24/03/2003,NA,30,NA,1
UGA140007,UGA12564,27/03/2003,NA,25,NA,1
UGA140008,UGA12564,06/03/2004,NA,0.5,NA,1
UGA140009,UGA12564,14/10/2003,NA,3,NA,1
UGA140010,UGA12564,31/10/2002,NA,15,NA,1
UGA140011,UGA12564,30/09/2001,NA,67.8,NA,1
UGA140012,UGA12564,30/09/2001,NA,50,NA,1
UGA140013,UGA12564,03/06/2004,NA,NA,NA,1
UGA140014,UGA12564,02/08/2001,NA,NA,NA,54.44444444
UGA140015,UGA12564,07/06/2014,NA,7.5,NA,3.78
UGA140016,UGA12564,15/06/2013,NA,7,NA,12.1
UGA140017,UGA12564,21/06/2013,NA,1,NA,62.9
UGA140018,UGA12564,20/06/2013,NA,2,NA,34
UGA140019,UGA12564,18/06/2013,NA,4,NA,6.7
UGA140020,UGA12564,18/06/2013,NA,2,NA,6.4
UGA140021,UGA12564,23/10/2002,NA,NA,NA,45.42857143
UGA140024,UGA12564,13/04/2012,NA,15.5,NA,1.5
UGA140025,UGA12564,17/02/2014,NA,10,NA,2.87
UGA140027,UGA12564,20/06/2013,NA,3,NA,32.2
UGA140028,UGA12564,29/08/2000,NA,NA,NA,1
UGA140029,UGA12564,01/11/2002,NA,0.5,NA,9
UGA140030,UGA12564,15/03/2004,NA,0.5,NA,2
UGA140031,UGA12564,07/03/2004,NA,15,NA,1
UGA140032,UGA12564,26/09/2001,NA,7.5,NA,1
UGA140035,UGA12564,15/02/2014,NA,1.2,NA,5.49
UGA140037,UGA12564,15/06/2013,NA,5,NA,11.5
UGA140038,UGA12564,18/06/2013,NA,14,NA,6.8
UGA140039,UGA12564,18/06/2013,NA,6,NA,6.2
UGA140040,UGA12564,18/06/2013,NA,3,NA,6
UGA140041,UGA12564,25/03/2005,NA,NA,NA,1.888888889
UGA140042,UGA12564,24/03/2003,NA,25,NA,1
UGA140043,UGA12564,25/03/2005,NA,40,NA,1
